|A JosiBar
|Justo y meritorio triunfo de los guerreros que con coraje y amor propio se impusieron , del saprissa por respeto que le he tenido a este equipo durante tantos años no opino
|Una completa cochinada.  Que se vaya Ronald, Row y ese inutil del presidente. Que se vayan bien largo porque son un cancer!
|Para olvidar!!!
|patetico fuera ronald
|Yo le doy méritos al Pérez..
|como siempre las lilas pelandose el rabo
|Mae lilas , mae lilassss jajaja este 2014 sí es de nosotros decían jajajajajajaja xD         que Asco ser lila
|Como siempre haciendo el ridículo.
|Diay una completa miérda.
|ridiculo ridiculo ridiculo y ridiculo
|Al equipo de Perez le sobran ganas lo que le faltó a saprissa
|Vergüenza,pena,desazón,lo peor
|dele chanse jjjj
|Jajaja se paran de uñas jas lilas
|Vergonzoso... Ronald debería irse pero ya!!
|No me sorprende en lo mas mínimo un equipo no va a cambiar radicalmente en cuestión de un mes con los mismos jugadores
|La afición más engañada del país , la que más compra humo, con ese equipo no pasan de semifinales como ya es costumbre ,y al Pérez al fin se les puede volver a llamar Los Guerreros del Sur.
|que podemos decir los aficionados absolutamente nada sólo esperar a que la mentalidad del señor González cambie con respecto a las alineaciones que hace un día una y otro día otra así no va saprissa a ningún lado
|Ronald debe seguir con ligas menores,jugar en el saprissa con dos contenciones cuanta sencillez,es penoso que no tenga visión, como saprisista me toca sufrir de tanto desconocimiento,que me diga alguien lo contrario.
|:3 :3 Aww
|Saprisa da lastima
|La voz es al un solo canto: fuera Ronald! Pero ya!!!
|https://www.facebook.com/photo.php?fbid=394342717376036&amp;set=a.174565042687139.55971.174401132703530&amp;type=1&amp;theater
|El equipo darrisa 1 perez  2. Y ronald dice que perdieron x una desgracia. La unica desgracia es el mismo darrisa.
|Ridículo y espectáculo de la afición ''más fiel''
|Nada de sorprendet lo mismo del torneo pasado un equipo mediocre sin ideas sin futbol sin nada fatal
|Muy entretenido jajaja
|Alguien debe indicarle a Ronald que Grant, Russell y Guzmán no deben ser titulares, déjelos para amistosos, ellos echan a perder el equipo!!!
|No trnemos delantera pero no traen y no tenemos tennico ni un ppbrr asistente q le ayude ala peerra d ronanl y sus niñas
|Creo que a Ronald Gonzales le queda grande la parte de tecnico no tuvo character ni manera de que los muchachos reaccionaran ....con el dos a uno ya el estaba entregado....y los jugadores tambien no tuvieron el coraje de luchar....me parece que Deben salir un par de jugadores que para mi gusto no encajan el porter carvajal josue Martinez y russel.....los tres no sirven ....y Deben de volver a linear a Estrada y Castillo.....lastima que  Madrigal se fue....bueno a ver si la jalada de orejas funciona....y porfavor practiquen los tiros libres y las jugadas prefabricadas.......Ronald pongase a trabajar...!!:(
|#Darrisa
|que lo realmente preocupante de Saprissa es que el trabajo no se les ve por ninguna parte, tiene mas conjunto el equipo del Carlos Maria Ulloa
|Yo diría que eso es normal . Ese equipo fue muy bueno en estos momentos es sólo historia y de eso siguen viviendo sus hinchas
|jeje que rico 
|ellos piensan que comprando jugadores, mediocres van a ser campeones están equivocados, sigan durmiendo de ese lado, que sigan sacando la chequera, cuanto les va a durar.
|Ya es mucho saprissa es ganar o morir
|Mientras russel y gusman donny y barquero y  estén en el saprissa nunca vamos hacer nada son muy malos  
|Mismo &quot;estiércol&quot; del año pasado !!
|Lo peor del caso es que para eso vino,,, justin para mejorar y echar a Ronald ,,,,   Viva la liga liga liga
|Ronald gonzalez tiene muchos jugadores chiniados que no dan la talla en el campo , mete a los que a el le gusta y no da oportunidad a los demas que tienen talento .
|Literalmente Darissa jajajaja...
|Opino q son UNas Monas Jajaja
|Cual merito a un puto equipo mediocre que solo perder tiempo y a volar patadas se dedico!!!! Eso es una ofensa al futbol !! Y mas si es primera division mae ....y saprissa el tema de saprissa para mi es que no quieren jugar para que quiten a ronald !!! No se nota? Ademas yo si confiaba en ronald el mae tiene con que quedar campeon pero di no c ...esos cambios no probar a carvajal y no poner a castillo di solo me queda pensar como todos los morados fuera ronal!!!
|Demadiado mall
|Jajajajajaja xfavor volar patadas y perder tiempo eso es futbol???????en primera division xfavor!!!!
|ay papa asi empezo la liga y fue campeon mejor sssshssss
|Hoy vi en equipo que solo toca el balón cerca del área y de ahí ni pasan, no hay profundidad en su juego y no tiran a marco. Se les olvida q el fútbol se trata de hacer Gooles...
|Ya No hay magia en el monstruo
|Falta entrenador y cuerpo técnico, es lamentable que la afición más fiel sea defraudada, que vergüenza
|PERRRRAAAAASSS...
|entrenador no tenemos con ronald cada dia es peor cual proceso si ni de casita se juega fueraaaaaaaa
|Un vómito como toda esa institución
|Jajaja y ivan a ser lo mejor del campeonato pero lo mejor en ridículo viva mi team lilas sufran
|Un desastre.
|Miren amigos , lamentable mente ni fu ni fa , no vamos para ningún lado, perdón Ronald González pero te quedo grande el nombre de Saprisa !!! 
  Ya te echaste la afición en sima !!!
|opino que. P.Z jugo bien y tactico y es una falta de respeto que este sapri medio ni siquiera hable de P.Z saprissa es un club que esta en crisis siete eliminaciones si crisis 
|Papelón morado
|Viva PZ
|Mucho humo y muy poco fuego, sin criterio técnico
|Fuera juan carlos rojas, junto a ronal gonzález. 
|Ya le estan serruchando el piso para q llegue Justin campos
|Me encanta que a Saprissa le salga todo mal.
|Nono esto es faltarle al respeto ala.aficion morada q bulgar es esto sentirce umillado x un pobre pz
|Es un equipo q no aprendio a ganar sin ganas por la camiseta y  el responsable es ronald gonzales lo unico q hace es defender a sus mimados creo q ya llego su ciclo no tiene caracter ni identidad
|Fue un asco
|Más de lo mismo la argolla de González y a los jugadores no les importa la camiseta MALOS
|Sapri tiene  que cambiar tecnico
|Excelente x Pérez hizo su trabajo, de Saprissa q más decir todo se ha dicho un entrenador q se equivoca y sólo x no dar el brazo a torcer no rectifica, manda a lagos al santos en un equipo con menos volumen d ataque y le tapa la boca con goles y en vez d ser humilde d reconocer el error y utilizarlo lo deja ir, luego todos pedimos a Carvajal,  todos pedimos a castillo pero rl quiere llevar la contraria a todos y ahí estan los resultados, con dony, Russell sin centro delantero
|No e? culpa de ronald q saprisa tengo jugadores tan malos
|Que decepción, igual que en el torneo pasado hoy estuve en el estadio, pero al final lo primero que se me vino a la mente fue este equipo (jugadores), no merece la afición que tiene. Un equipo sin alma, sin coraje, sin garra, sin pasión, pero lo que es peor SIN ENTRENADOR. Hay jugadores que en otros tiempos ni la camisa de Saprissa les hubiesen vendido en una tienda, comenzando por ese simulacro de portero que insiste en alinear Ronald, un tiro, un gol, dos tiros dos goles, así de simple, no sale, no sabe jugar el área, mal posicionado en el arco, cada tiro de esquina es un susto para la afición. El tal Juan Diego Madrigal, un mediocre más, nos alegramos cuando dijeron que lo habían fumigado y al final fue un alegrón de burro. Manfred Russell (el eterno amor de Ronitald), lento, sólo para atrás juega, otro mediocre. David Guzmán, alguien lo engañó y él cree que patea, torpe como él sólo a la hora de pasar la bola. Martínez y Rodríguez, no merecen, ni un comentario, viendo a la Flecha Barboza hoy contra Cartago, con todo y su edad corre más que esas dos momias, cómo es posible que dejarán ir a Madrigal y se dejen a esos dos troncos. Hoy se salvan: Umaña, Angulo y Colindres, que aunque es limitado técnicamente, por lo menos se parte en la cancha. Ronald González, que grande te quedó la camisa de entrenador, PZ jugando con 9 hombres y Saprissa con cuatro defensas, otro mediocre cobarde y calculador.
|Les falta un lider  alguien que se eche el equipo al hombro pero no lo tienen
|Un liguista opinando para eso esta su equipo.
|Al fin  y al cabo..seguirá igual...feliidades guerreros se los merecen,.
|hahaha merito aun equipo que termino con 9 hombres y las lilas no pudieron. Que fatal. Hahahha
|Cm quedo el madri hoy
|Gano 0 a 1 gol de pepe
|y saprissa no gana ni la copa shinamo!!!
|Cual maraton  ? Jajaja ...
|Y por que pena ajena? Debería darle pena propia.
|ROW 
Guzmán
Russell 
Madrigal 
Martínez 
Rodríguez
Vega
Grant 

Los cambio por un saque de puerta de cancha a cancha con viento en contra sin portero
|Esta queriendo decir que son los jugadores ahora y se trata de lavar las manos.
|Mae cuando expulsaron los 2 de pz se hubiera salido rusell solito
|Justo lo que iba a decir...
|Ulmildad,reconozca fue defensa,jugar con dos contenciones en casa,jugando a ganar se cuida la familia!
|Tranquilo Ronald ... Todos lo saprissistas dicen lo mismo.
|Pena ajena ????  No es más fácil renunciar ????
|Buajajajajajajajajajaja puedo reírme un rato lilasssssss jajajajaja           Este año 2014 vamos con todo decían jajajajajajajajajaja
|Dice que falta un delantero, y Lagos que era o es? Ese es el centro delantero neto que necesitábamos!
|o no conoce la expresion o se esta' lavando las manos...
|lo mismo dije yo
|Yo lo q no entiendo es como pone a russel, a guzman mae es mucho ya 
|pena ajena no guevon pena propia o quién es el que alinea el equipo
| invesil ojalá lo echen por bayer desprecio a lagos ,,,
|Larguese Gonzalez. Mediocre, mediocre, argollero. Fuera Juan Carlos Rojas
|hay don Ronald dele verguenza y jale!
|Alinear es una cosa si los que juegan no lo asen es otra
|Pena ajena? Pero si es su equipo!, el los alinea y el los acomoda en el campo! Que hablada!
|Jajajajajajaja idiota
|Payaso ese equipo no juega a nada
|y ami lo que me da es una risa jajajajaja
|ver a los desteñidos llorando no tiene precio saprichupeta para todos jajajajaja
|Este mae ya aburre con lo mismo lo mejor q puede hacer es salir x su propia decision anten de qe lo echen fuera ronald .............
|ajena?
|De por si estan en la calle tambien ese equipo, es lo mejor q se halla ido al PSV ahi va jugar
|Si claro al psv que ya ni a la champions va
|El galleta soda ya ni Belén lo quiere jajajajaa
|Soy saprisista pero la verdad me da lastima un equipo sin hue.....y asi nunca podra hacer nada mi equipito que parese no de segunda si no de tercera
|Pongan jugadores que les importe el no ese monton de vagos
|Hahahahah! Que este e es el a?o del  darrisa!...... Hahahahaha si como no! El Mejor equipo del pais!...,...... Chiste más málo!........
|Que son bien malos
|Duele
|Mucho se ha dicho de la S, q entrenador, que jugadores, gente, no les parece buen momento para darle mérito a PZ q tuvo las hormonas, el orden táctico, las ganas y la chance de ganar el partido con méritos propios, la Lagartija no jugó sola, no lo olviden, tenía un gran equipo al frente, y merece no sólo mérito, sino respeto!!!!
|Creo q esto es cuestion de camerino.pq no son francos y enfrentan el problema como hombres y se va ronald y se termina esta burla en contra de una aficion q merece respeto
|Pueden traer a Vicente del bosque y mientras los jugadores no tengan corazón el saprissa seguirá perdiendo! &quot;Lo posible es imposible desde los ojos de cualquier mediocre&quot;
|que aveses pasa y cuando le pasa al rival como lo disfruta uno.
|Una situación muy lamentable para nuestro equipó. Creo que la paciencia ha llegado a su límite. No se ve amor por la camiseta. Veo de lejos el título y por ende el campeonato.
|Un Saprissa pesimo...Sin ideas en la cancha,flojo en defensa y ataque...El mismo problema de hace mucho tiempo...Y lo peor...Horizonte morado no escucha para nada  a la aficion morada que exige una limpia en esa institucion pero ya...
|Y la hora de los partidos 11 am en verano están locos
|Muchas oportunidades a Manfred ya por favor no mas Cuando va a jugar castillo y no un rato si no que le den una oportunidad y otra como lo hacen con Manfred
|Buenisimo PZ con 9 saprisa hasta con el arbitro, y ni asi!!!!
|Malo
|Un equipo mediocre xq la directiva así lo quiere Ronald no sirve ya está más que demostrado esta peor que el torneo anterior
|A Ronald lo van a matar su prepotencia y sus cabezonadas, ah y Row, por hacerle tanto caso.
|Q esperan obtener los lílas sin entrenador , sin delantera , no tienen nada .
|UN POBRE ENTRENADOR  QUE DIJO QUE AL COMIENZO
|DEL CAMPEONATO  NI SIQUIERA TENIA UNA BASE  PARA EMPESAR EL TORNEO  COMO LA VEN
|Un partido.Hay minutos de gloria y también de pena,como éste  último!
|Pena por Saprissa
|Sr presidente,el camerino lo tiene dividido row no se da cuenta Ud Echelo la afición ya no va a aguantar mas,ni le aga caso alas estupidez que le dice lonnis,un portero por favor,
|Que cascara !!!!! Buajajajaja
|Le falta el panameño que no juega y que mas para terminarla de hacer debería ser el clásico el miércoles aunque como van la Liga y heredia no les va a meter 3 por lo menos 5 jajaja vergüenza nacional
|Por qué ajena? Mediocre...

Ya es hora que renuncie junto con el vividor de Row!
|Q feo q ofe
|Yo creo q los técnicos tienen mucha culpa pero los q juegan dentro de la cancha son esos maricas q no pueden ni con 9 jugadores ya queda en ellos si sudan la camiseta por el equipo
|No sirve el tecnico,  le quedo grande la CAMISETA Y eso que es una S
|El delantero lo ha tenido, Cristian Lagos demostró que es mejor que cualquiera de los que tiene jugando y lo volvió a menospreciar. El problema es Ronald, porque hay que esperar tanto sino ha logrado nada?
|Pero ¿Por que ajena? , pena ajena seria si fuera otro equipo que la estuviera pasando mal , pero no es el entrenador de saprissa
|Esto esta empezando monto de pechos frios, aficionados de perilla! No se hagan llamar morados! Viva saprissa gane o pierda!!
|Dice q le falta un delantero y entonces xq no se dejo a lagos la verdad este entrenador aunq el no lo quiera reconocer es argollero xq sigue insistiendo en jugadores q no le an demostrado nada tal es el caso golobio un jugador lento torpe e inconstante otro caso es el de Guzmán otro jugador torpe otro más donny q nunca es determinante en las jugadas le falta velocidad reacción y liderazgo la verdad el cáncer de saprissa es el entrenador el asistonto y el precidente
|Jajajaja nosepreocupen saprisista bamos a clonar a machillo ramires
|Medford como tecnico y listo!
|Fuera Ronald
|No entiendo porque pena ajena si la raiz del problema es el y nadie mas lo que le deberia dar es vergüenza y renunciar
|Pena ajena? Acaso no es morado? Debe darle pena e irse...
|Lo mas razonable es que el decida renunciar DT y la afición se lo agradecería
|Eso lo dijo el año pasado! Cambie la retórica y de paso renuncie.
|Debería sentir vergüenza, pareciera que no entrenan juntos, no tienen una idea de juego....
|Pero xq pena ajena si es su equipo por favor no trate de tapar el sol con un dedo, como siempre los lilas poniendo justificaciones blablabla
|Ya la aficion morada esta reventando con tanto ridiculo,esta bueno que le pase eso a ronald por argollero.
|Y ya presentó la renuncia?
|Renuncieeee carepichaaaa
|Por no querer dejar a Cristian Lagos, tome por juega de vivo!
|&quot;Además, el timonel de la “S” afirmó que le falta un delantero que culmine las jugadas que logra ocasionar el conjunto.&quot; Se llamaba Cristian Lagos pero lo mandaste a la India para no verlo... Pena Ajena Ronald? Que tristeza
|Por eso no gana saprissa, xq ni siquiera sabe lo que dice...que estupido !!!
|Si tiene respeto al equipo y a la institucion RENUNCIE hp
|no soy saprisista pero los cochinos jugadores q
|Vayase y deje la pena!!!
|Creo que lo de saprissa no es el portero el problema ; es toda a perrera jjjj
|ajena no propia
|Ajena...PROPIA, carebarro.
|Le da pena ajena... ja ja los Lakers...ja ja
|Ajena???? Pffff, el no es morado entonces???
|Por eso trajeron a justin campos?
|Entonces salga del equipo,así no le da pena ajena!!!...
|jeje....esta bueno, yo creo que justin va a sustituir a este mage, ustedes que dicen?
|Que se largue el DT con este equipó no vamos hacer nunca campeones
|Es un entrenador malo malo malo y los aficionados no lo quieren admitir no hay q conocer mucho de fútbol para ver eso
|Debería no darle pena ajena... Sino pena de sí mismo e irse ya!!! Que incompetente que es!!! Todo seguirá igual mientras él esté ahí!!!
|En saprissa aparte de hechar a ese fracasado hay q aceptar que hace falta talento vea la parte ofensiva hoy colindres martinez vega cual de estos es un delantero de peso y los 3 formados en saprissa falta calidad vea el caso de el roba campos de russell no seria mejor sentarlo y poner a castillo o acaso Russell es un protejido por la junta directiva ? Russell es el peor jugador de Saprissa desde 1935 asi es el peor de 1935
|La vrdad no tiene la culpa d q nuestros jugadores no la puedan meter...pero si es culpapble al salir a jugar con un planteamiento tipo &quot;liga&quot;...osea DEFENDIENDO con 2 recuperadores y solo colindres en ataq! Eso no se hac mae asi q LARGATE!!!!
|RENUNCIE!!!
|Renuncia !!!! Ya!!!!
|Ajena???
|Sl tiene verguensa que renuncie
|https://www.facebook.com/photo.php?fbid=394342717376036&amp;set=a.174565042687139.55971.174401132703530&amp;type=1&amp;theater
|Ronald fue defensa dos contenciones en el saprissa q pena  q visión injenuo,jugando a ganar se cuida el sueldo.
|Porque ajena?
|Pena ajena q no sea sinvergüenza y tenga dignidad y renuncie
|.......................camino a la OCTA-ELIMINACION..... lilas feas..... jajajajajaja
|Que Vergüenza de Saprissa, lo vengo diciendo, lo vengo escribiendo, empezamos el FRACASO del Campeonato Nacional de Verano, montón de Güichos que siguen creyendo en Horizonte Morado, que siguen comprando Camisas de Saprissa, que siguen asistiendo al Estadio, fuera el Fracasado de Ronald González :(
|Que falta de amor a la camisa y de estrategia del tecnico..... 
|Yo ya no me burlo de ellos. Dan pena es como burlarse de Belén o Uruguay
|Jajaja q malos mae
|verguenza nacional,,,,te salvaste laura chinchilla ¡¡¡¡
|Idiotas los q asisten al estadio
|Jajaja
|Que malos Jajaja
|No sufranas morados tiresen mejor del puente que esta al frente del gallinero ese
|Pero que belleza !!
|Típico &quot;aficionado&quot; lila, y según uds que son la &quot;afición más fiel&quot; ppff haha
|Para mañana dejen el mismo titular de hoy con esta foto...
Jajaja
|Jajajajaja
|Ja ja ja! Que buena esa Emmanuel Miranda!!!!
|Jaja ke vergüenza da esa &quot;afición&quot;jaja lilas mae lilas!!!
|manda huevo con 9 PZ!
|Fuera el hp de gonzalez
|Fuera Ronald González
|Ni con sapriarbitros ganan jajajajajaja lilas heptaeliminadas y sin internet JAJAJAJAJA
|**jajaja.............. Este canto ya lo tienen  patentizado: ??...&quot;Fuera Myers&quot;........&quot;fuera el mexicano&quot;........ &quot;Fuera Guima&quot;........&quot;Fuera Grant&quot;..... &quot;Fuera Casas&quot;...... &quot;Fuera Ronald&quot;.........??? .....( y contando).............................................. jajajajajajajajajajajaja
|Definitivamente se necesita URGENTE un cambio de tecnico!
|Ahora vemos como queda la liga, no se rian y apenas es el primer partido esperen y estén todos, David Ramirez, Yeltsin Tejeda, Luis Michael, Waston, Heiner, Machado, Estrada
|Jajajajajaja Darrissa jejeje
|Antes eran butacas ahora tiran sus camisa! Jaja ke vergüenza rajado! !!
|Sapri listo para seguir perdiendo y olvidarse de llegar a semi finales , mucho menos a una final
|Si cuando arrancan bien terminan como siempre mal! Como les va a ir entonces en este Campeonato de Verano!????
|Saprissa no es nada un equipo comun y silvestre aqui el unico equipo campeon es L.D.A...
|No as al estadio
|jajajajajajak
|Injusto x el entrenador y justo xk perez tuvo huevo para jugar.
|Morado T Queres Matar
|Soy saprisista pero igual este torneo no se va a hacer nada ojalá sea el último de gonzález
|Q van a poner mañana de titular
|que equipo las lilas,da verguenza a saprissa le gana asta un equipo de 3 division da verguenza las lilas, y solo rajar con contrataciones carisimas para que eso si estas mejengas ticas mejor le da opurtunidad a los carajillos ....
|Jaja queeeee rico me sabe para que se les baje el moco a esa manada de arrogantes del Sapri y de Teletica
|Y donde esta el columnista envenenado de aldia que a media semana dijo que ese equipo de tetaS iba empezar arrollando......calladito mas bonito animal!!
|se les olvido como empezaron las gatas el torneo pasado???
|Cerotes jjjjjj darrisa
|Y Rojitas diciendo : PREPARECEN PORQUE VAMOS CON TODO . BUAJAJAJAJAJAJA JAJAJJJAAJAJAA 
|Si jose isaac, pero es la la liga jaja
|Me gustaría. Ver un titular. Q diga. Perez con nueve fue mejor
|Cual será la portada mañana?....jajaja!....
|Campaña contra la pérdida de tiempo....ayyy no...igual que la ventaja deportiva en la final...
|Ya si con ayuda de los arbitros  ganan los lilas.  Jajajaj. 
 Ahora diran  quien nos podra ayudar.
|Ridículo morado. Lo que mal empieza termina peor...
|Y que precunpese por ustedes y no sufran calenturas ajenas ya
|buajaja
|Vivan vivan
|Buuuaahahajajaja bañazos !
|Ya estan a costumbrados a perder con todos los jugadores que pongan y ahora traen un portero que va a ganar 40 millones seguro que en los tiros de esquina va a ir a cabesear para anotar y los que ganan menos o son inferiores a el se van a sentar a verlo hacer todo buena suerte con esto horizonte morado
|es costumbre de ver a los lilas fracasando...jajaja
|Comenzando el año, así es... para unos bien... y para otros mal... ley de la vida.
|Q rico px perrassss
|Darrissa vergüenza nacional 
|Que partido más malo el de hoy en donde está Ronal González ...
|Saprichupeta para todos
|Debe irse ROW
|Al Día no es que el sapri iba a empezar ganando como postearon hace un rato???? Ja ja
|Yo soy saprissista apoyo y todo pero no voy al estadio hasta que seamos campeones porque son siete campeonatos sin siquiera ir a una final y no voy a acahuetear eso
|Puramente de RONALD y su cuerpo técnico tienen la culpa. Porque?  La directiva ha hecho los esfuerzos y ha llevado todo lo que Ronald pidio, hasta 2 delanteros que NOS URGEN. Los jugadores se veia que no tenian idea de juego, en individualidades es lo unico que logramos con Angulo y Dylan Flores. Tenemos buenos jugadores y con 2 delanteros mas  estamos PERFECTOS en planilla. Si ya no carburamos como hoy es TOTAL RESPONSABILIDAD de el cuerpo tecnico. En lo personal si no quieren sacar a Ronald G, pues tienen que echar YA MISMO a Randall Row, a ver si alguien aconseja bien al entrenador, si alguien ayuda al cuerpo tecnico, y sigo insistiendo que el campeonato pasado se perdio por culpa de el preparador fisico. TANTAS LESIONES NO SON COINCIDENCIA, ES EL REFLEJO DE UN TRABAJO DEFICIENTE. Si no pueden traer a Willy Galvez y Marcelo Tulbovitz entonces busquen otros 2 competentes pero no entiendo como no pudieron cortarles el rabo con semerenda pelada. Y mis respetos nuevamente para Horizonte Morado, han arreglado el estadio, los uniformes, el marketing, promociones para que asistamos, traen todos los refuerzos pedidos y necesitados. Volvieron a traer morados de cepa y gente a la institucion como el mismo Justin Campos. Pero lo que les falta es que a veces se pasan de alcahuetas con el cuerpo tecnico. Yo tambien creo en el pensamiento a largo plazo, la continuidad y los procesos. SIGAMOS ESTE PROCESO, DEMOSLE CONTINUIDAD. Pero basta de hacer cambios y cortarle la cabeza a algunos jugadores que no tienen la culpa (aunq el chino madrigal nunca me gusto y seguira sin gustarme tamb), los cambios TIENEN que ser en la direccion tecnica. Que haria yo? 1 - Cambiar a Randall Row por Mauricio Wright, Myers, La bala, Walter Centeno Corea o algun ex-jugador que se haya preparado en direccion tecnica como Solis o Victor Cordero ...y definitivamente cambiar el medico y preparador. o la opcion 2- Echar a Row, poner a Ronald Gonzales de Asistente tecnico y de tecnico alguien nuevo (ya sea Justin, Medford, o algun entrenador que sepa que es estar en saprissa o que sea ganador-campeon de casta)
|yo si porque son en su mayoría muy bocones y después están dando lloriqueando ... JAJAJJJAAJAJAA 
|A al día no le gusta esto....
|ke rico me sabe.... ajuaaaa
|12 contra 9 y no pudieron??? Seguirá pensando el presidente que el 2014 es el año..... Ja ja ja
|A qui la única culpa la tiene Ronal no tiene ideas no sabe plantear un encuentro. Asta q no llegue un técnico con ideas frescas lo siento por mi amado Saprissa. Adiós y gracias Ronal Gonsales
|Que lastima no tenemos entrenador mucho menos equipo. Ahí esta Justin 22 partidos ganados a las gatitas, nos dio campeonatos que mas quieren. Quería decirles una vulgaridad pero ni eso se merecen, QUE BURLA PARA LA MEJOR AFICIÓN DE ESTE PAIS
|ya se les olvido a los ligays que ellos tambien han pasado por crisis iguales o me equivoco
|Habladores
|y ahora le seguiran echando.la culpa a laa lesiones. increible que con 2 jugadores mas  no pudieran ganar.
|jaja q rico x bocones
|HabladoreS del Siglo!
|No es que ivan a empezar arrollando segu los de Al Dia.
|Por que tratar mal a un entrenador que fue gloria de la S, simplemente que precinden de sus servicios el
 el primer partido fsltan 21 batallas 
 todos sabemos son cuatroclasificsdos y que hasta el c cuarto lugar se campeón en este  país
|Yo soy herediano pero no me voy a burlar del Saprissa, ojalá algún día tengan la humildad de empezar de cero, o pasarán 19 años como nosotros, por no reconstruirse desde la humildad que es la que permite ver los erroes de fondo.
|Puntarenas también venció dos veces a La Liga
|yo creo q ronald tiene q buscar otro equipo xq no va durar mucho en sap..
|con ese canto llevan meses, años. Como herediano les digo, sean humildes, sólo así podrán ver los problemas de fondo para revertir una presente muy nublado, se los dice un seguidor de un equipo que pasó 19 años sin ser campeón, ustedes ya llevan 4.
|Jose Isac yo solo tengo un recuerdo del torneo anterior. 40 personas aproximadamente en una tarima vestidas de rojo y negro brincando con una copa en la mano.
|Lleban 6 torneos ni  siqiera de subvampeon an qdado al q deverian echar es sl presidente Rojas q sólo estupideses es lo q hace
|Jajajajajaja
|Soy manudo pero creo que saprissa debería hechar mano a subir algunos talento del alto rendimiento e iniciar un proceso como lo hizo la liga en algún momento con el popeye Herrera no importa cuanta burla le hagan y no importa los años es proceso y en alguno momento se verán los resultados
|Darrissa es un ASCO de equipillo
|Un comunista de verdad no tiene feisbuc!!
|El equipazo del siglo se respeta en casa!!! Ahh no no puede ni contra 9!
|Que comentario más tonto ese de que un comunista no tiene facebook
|al dia es patrocinador en vallas de Saprissa esperaba que dijera algo diferente??
|No me burlo de los morados ,pero que equipito
|Verguenza nacional es perder contra El Real Esteli, LOL
|Q verguenza!!!!
|Sip xq ellos tubieron guevos ganas LA S no da lastima.
|Q verguensa
|SapriRIsa empezo mal, ni modo ahora se aguantan
|Hermoso jajaja
|K verguenza
|JA JA JA...
|Lloren heces de estiércol perdedores BOCONES  JJJJJJ QUE RISA ME DA DARISA
|estemos pendiente de nuestra liga dejemos alos demas
|fuera ronald
|Simplemente,  jajajaja. Viva la Liga
|Con todo respeto don David, de verdad usted cree que LA MEJOR AFICIÓN DE ESTE PAÍS es la que tira la bandera de su equipo  a la cancha para que sea pisoteada por el rival y le silva y grita vulgaridades  a sus jugadores  y  de la manera más indecente pide la cabeza de su técnico en la primera fecha, yo tengo mis dudas !!
|Cuando hablo de afición don Guido es personas como nosotros que pagamos por ver un espectáculo digno no un robo desde la cancha jugadores que no le ponen y una dirección técnica que deja mucho que decir. Lo demás que sucedió es producto de una afición que lleno el estadio para ver ganar a su equipo. O usted paga don Guido con todo respeto aunque en este juego se pierda, se gane, o se empate, para ver perder  a su equipo y esto no es de hoy llevamos 3 años en lo mismo y la fiel afición seguimos creyendo que esto va cambiar y mejorar y llenamos el estadio. Don Guido no se cual es su equipo pero yo soy de un equipo que nos tiene acostumbrados al triunfo no a la mediocridad. De todos modos respeto su comentario, Don Guido.
|simplemente estamos mal mae, no hay nada que defender estamos mal con ese hp técnico
|En el saprissa jugadores y cuerpo técnico se roban el salario, son un aterro de vagos, Ese Chino Madrigal porque no lo mandan a jugar a segunda.
|DA VERGUENZA Perez con nueve y el equipo por el piso no hizo nada pero como Juancito le dijo a Ronald,no se preocupe que usted aquí tiene trabajo fijo aunque no gane.NO vaya nadie al estadio a ver si la dirigencia entiende
|Ronald Gonzalez y todo su Cuerpo Técnico fuera del Saprissa,ahora vienen y le ganan a la Universidad y todo en calma y se siguen burlando de la afición mas grande del País porque somos el 50% el otro 50% se lo reparten entre la Liga, Heredia,Cartago y demás equipos.
|Le da vergüenza ajena larguece incompetente xq el mediocres le queda grande
|Q clase de aficionados... con razón al mae le da pena ajena
|Ingratos ... Ese ser humano , me lo deseara de HIJO, conste soy LIGUISTA
|La palabra &quot;ajena&quot; esta de más... la pena es de el porque lo que el esta haciendo (o no haciendo en este caso)!! Tras de malo, caballo para hablar
|Le da pena? Y qué hacemos con la pena?...llorar aaaahhhhhh
|Muy buena persona...pobre en q equipo fue a caer viva la liga
|enuuagate la boca para poder hablar de la LIGA o sea su PAPA
|Soy Liguista. ¿Pero cual pena ajena? El  deportivo saprissa tiene gente con capacidad. Usted tiene que irse para que el saprissa pueda aspirar a algo.
|Si necesitan un delantero porque contratan aun chigo de Mexicano de Portero y Doni Gran donde esta 
|Como siempre LOS MALAJUELENSES pendients d un equipo d vrdad!!
|Qué culpa tiene él, si pide delanteros y la directiva contrata defensas y porteros.
|Como disfruto ver a maes como Zak Mata cucarachas hablando de la LIGA xq su equipo pierde,y ahora le achaca la culpa a que ronital usa el mismo planteamiento de la LIGA,le falta mucho Zak a su equipo para levantarse,sabe que esto esta empezando apenas,este campeonato ud no va saber donde meterse xq van a sonar en todas las canchas de fútbol,van a ser el equipo campana........jajajaja
|Como disfruto ver a maes como Zak Mata cucarachas hablando de la LIGA xq su equipo pierde,y ahora le achaca la culpa a que ronital usa el mismo planteamiento de la LIGA,le falta mucho Zak a su equipo para levantarse,
|Estamos artos de un equipo mal preparado ...somos la burla de todos ...ESTO HUELE A FRACASO....
